filepath,prediction,label
nopathgiven,9,9,0.0
nopathgiven,68,68,0.0
nopathgiven,22,22,0.0
nopathgiven,23,23,0.0
nopathgiven,38,44,0.0
nopathgiven,35,19,0.0
nopathgiven,54,54,0.0
nopathgiven,97,97,0.0
nopathgiven,71,23,0.0
nopathgiven,54,54,0.0
nopathgiven,62,62,0.0
nopathgiven,56,56,0.0
nopathgiven,23,23,0.0
nopathgiven,42,42,0.0
nopathgiven,81,81,0.0
nopathgiven,50,66,0.0
nopathgiven,16,87,0.0
nopathgiven,47,47,0.0
nopathgiven,47,47,0.0
nopathgiven,44,45,0.0
nopathgiven,42,42,0.0
nopathgiven,51,51,0.0
nopathgiven,10,10,0.0
nopathgiven,35,35,0.0
nopathgiven,71,68,0.0
nopathgiven,13,13,0.0
nopathgiven,30,55,0.0
nopathgiven,34,34,0.0
nopathgiven,50,74,0.0
nopathgiven,47,47,0.0
nopathgiven,27,40,0.0
nopathgiven,51,51,0.0
nopathgiven,6,6,0.0
nopathgiven,3,3,0.0
nopathgiven,76,76,0.0
nopathgiven,52,52,0.0
nopathgiven,53,53,0.0
nopathgiven,34,34,0.0
nopathgiven,60,60,0.0
nopathgiven,63,63,0.0
nopathgiven,28,28,0.0
nopathgiven,24,24,0.0
nopathgiven,65,36,0.0
nopathgiven,69,69,0.0
nopathgiven,82,82,0.0
nopathgiven,90,90,0.0
nopathgiven,70,70,0.0
nopathgiven,87,75,0.0
nopathgiven,77,77,0.0
nopathgiven,43,43,0.0
nopathgiven,43,43,0.0
nopathgiven,44,78,0.0
nopathgiven,81,81,0.0
nopathgiven,80,80,0.0
nopathgiven,66,66,0.0
nopathgiven,35,35,0.0
nopathgiven,84,84,0.0
nopathgiven,21,21,0.0
nopathgiven,49,49,0.0
nopathgiven,85,96,0.0
nopathgiven,15,15,0.0
nopathgiven,37,37,0.0
nopathgiven,35,2,0.0
nopathgiven,89,89,0.0
nopathgiven,36,36,0.0
nopathgiven,9,9,0.0
nopathgiven,53,53,0.0
nopathgiven,91,91,0.0
nopathgiven,80,65,0.0
nopathgiven,23,67,0.0
nopathgiven,94,94,0.0
nopathgiven,40,40,0.0
nopathgiven,55,72,0.0
nopathgiven,90,90,0.0
nopathgiven,86,86,0.0
nopathgiven,26,85,0.0
nopathgiven,95,30,0.0
nopathgiven,92,92,0.0
nopathgiven,25,25,0.0
nopathgiven,60,60,0.0
nopathgiven,2,2,0.0
nopathgiven,29,29,0.0
nopathgiven,0,0,0.0
nopathgiven,9,9,0.0
nopathgiven,81,37,0.0
nopathgiven,93,1,0.0
nopathgiven,50,50,0.0
nopathgiven,90,90,0.0
nopathgiven,27,27,0.0
nopathgiven,52,52,0.0
nopathgiven,4,36,0.0
nopathgiven,48,48,0.0
nopathgiven,71,71,0.0
nopathgiven,12,12,0.0
nopathgiven,97,97,0.0
nopathgiven,0,0,0.0
nopathgiven,3,3,0.0
nopathgiven,41,41,0.0
nopathgiven,21,21,0.0
nopathgiven,16,16,0.0
nopathgiven,51,51,0.0
nopathgiven,66,72,0.0
nopathgiven,90,13,0.0
nopathgiven,65,63,0.0
nopathgiven,81,81,0.0
nopathgiven,91,73,0.0
nopathgiven,55,55,0.0
nopathgiven,30,30,0.0
nopathgiven,76,28,0.0
nopathgiven,10,10,0.0
nopathgiven,6,84,0.0
nopathgiven,8,8,0.0
nopathgiven,6,6,0.0
nopathgiven,9,9,0.0
nopathgiven,93,93,0.0
nopathgiven,2,2,0.0
nopathgiven,78,78,0.0
nopathgiven,29,26,0.0
nopathgiven,16,16,0.0
nopathgiven,9,17,0.0
nopathgiven,39,39,0.0
nopathgiven,72,67,0.0
nopathgiven,20,20,0.0
nopathgiven,3,3,0.0
nopathgiven,81,81,0.0
nopathgiven,26,26,0.0
nopathgiven,96,96,0.0
nopathgiven,45,45,0.0
nopathgiven,15,15,0.0
nopathgiven,42,29,0.0
nopathgiven,57,57,0.0
nopathgiven,60,60,0.0
nopathgiven,49,49,0.0
nopathgiven,36,36,0.0
nopathgiven,23,23,0.0
nopathgiven,42,63,0.0
nopathgiven,27,72,0.0
nopathgiven,19,19,0.0
nopathgiven,41,41,0.0
nopathgiven,55,55,0.0
nopathgiven,14,26,0.0
nopathgiven,20,25,0.0
nopathgiven,49,49,0.0
nopathgiven,28,28,0.0
nopathgiven,20,20,0.0
nopathgiven,33,33,0.0
nopathgiven,7,7,0.0
nopathgiven,29,45,0.0
nopathgiven,7,7,0.0
nopathgiven,89,89,0.0
nopathgiven,1,1,0.0
nopathgiven,90,90,0.0
nopathgiven,50,42,0.0
nopathgiven,15,15,0.0
nopathgiven,23,23,0.0
nopathgiven,93,93,0.0
nopathgiven,96,96,0.0
nopathgiven,59,59,0.0
nopathgiven,29,29,0.0
nopathgiven,29,29,0.0
nopathgiven,75,75,0.0
nopathgiven,93,93,0.0
nopathgiven,48,8,0.0
nopathgiven,70,70,0.0
nopathgiven,48,48,0.0
nopathgiven,82,82,0.0
nopathgiven,84,84,0.0
nopathgiven,81,81,0.0
nopathgiven,55,72,0.0
nopathgiven,38,38,0.0
nopathgiven,64,80,0.0
nopathgiven,63,63,0.0
nopathgiven,76,76,0.0
nopathgiven,55,4,0.0
nopathgiven,54,54,0.0
nopathgiven,60,60,0.0
nopathgiven,1,1,0.0
nopathgiven,49,49,0.0
nopathgiven,1,1,0.0
nopathgiven,92,92,0.0
nopathgiven,25,77,0.0
nopathgiven,30,30,0.0
nopathgiven,98,98,0.0
nopathgiven,62,62,0.0
nopathgiven,16,25,0.0
nopathgiven,26,26,0.0
nopathgiven,69,55,0.0
nopathgiven,5,25,0.0
nopathgiven,21,21,0.0
nopathgiven,25,25,0.0
nopathgiven,82,82,0.0
nopathgiven,80,80,0.0
nopathgiven,19,19,0.0
nopathgiven,93,93,0.0
nopathgiven,11,35,0.0
nopathgiven,10,61,0.0
nopathgiven,81,81,0.0
nopathgiven,69,69,0.0
nopathgiven,9,9,0.0
nopathgiven,91,91,0.0
nopathgiven,47,96,0.0
nopathgiven,42,34,0.0
nopathgiven,23,23,0.0
nopathgiven,9,9,0.0
nopathgiven,0,0,0.0
nopathgiven,16,28,0.0
nopathgiven,62,51,0.0
nopathgiven,99,91,0.0
nopathgiven,65,65,0.0
nopathgiven,31,33,0.0
nopathgiven,5,5,0.0
nopathgiven,13,13,0.0
nopathgiven,52,52,0.0
nopathgiven,58,58,0.0
nopathgiven,65,65,0.0
nopathgiven,32,32,0.0
nopathgiven,37,37,0.0
nopathgiven,63,63,0.0
nopathgiven,10,61,0.0
nopathgiven,19,19,0.0
nopathgiven,2,2,0.0
nopathgiven,76,49,0.0
nopathgiven,64,64,0.0
nopathgiven,58,58,0.0
nopathgiven,7,93,0.0
nopathgiven,62,62,0.0
nopathgiven,47,52,0.0
nopathgiven,53,53,0.0
nopathgiven,41,41,0.0
nopathgiven,96,33,0.0
nopathgiven,8,84,0.0
nopathgiven,5,22,0.0
nopathgiven,67,67,0.0
nopathgiven,42,44,0.0
nopathgiven,95,95,0.0
nopathgiven,24,24,0.0
nopathgiven,46,46,0.0
nopathgiven,98,98,0.0
nopathgiven,31,31,0.0
nopathgiven,83,83,0.0
nopathgiven,16,16,0.0
nopathgiven,2,2,0.0
nopathgiven,52,47,0.0
nopathgiven,51,51,0.0
nopathgiven,31,3,0.0
nopathgiven,76,18,0.0
nopathgiven,60,60,0.0
nopathgiven,8,38,0.0
nopathgiven,95,95,0.0
nopathgiven,89,89,0.0
nopathgiven,14,11,0.0
nopathgiven,63,63,0.0
nopathgiven,15,15,0.0
nopathgiven,49,49,0.0
nopathgiven,63,63,0.0
nopathgiven,85,85,0.0
nopathgiven,71,12,0.0
nopathgiven,38,38,0.0
nopathgiven,66,66,0.0
nopathgiven,99,99,0.0
nopathgiven,72,72,0.0
nopathgiven,53,83,0.0
nopathgiven,12,12,0.0
nopathgiven,93,93,0.0
nopathgiven,51,51,0.0
nopathgiven,21,21,0.0
nopathgiven,52,47,0.0
nopathgiven,21,21,0.0
nopathgiven,43,43,0.0
nopathgiven,77,77,0.0
nopathgiven,55,55,0.0
nopathgiven,36,36,0.0
nopathgiven,57,57,0.0
nopathgiven,76,69,0.0
nopathgiven,5,5,0.0
nopathgiven,29,29,0.0
nopathgiven,41,41,0.0
nopathgiven,14,14,0.0
nopathgiven,41,41,0.0
nopathgiven,77,77,0.0
nopathgiven,58,58,0.0
nopathgiven,60,60,0.0
nopathgiven,26,45,0.0
nopathgiven,88,88,0.0
nopathgiven,19,19,0.0
nopathgiven,19,19,0.0
nopathgiven,48,48,0.0
nopathgiven,5,5,0.0
nopathgiven,81,81,0.0
nopathgiven,69,69,0.0
nopathgiven,77,77,0.0
nopathgiven,60,60,0.0
nopathgiven,42,88,0.0
nopathgiven,92,92,0.0
nopathgiven,31,31,0.0
nopathgiven,34,34,0.0
nopathgiven,36,36,0.0
nopathgiven,30,30,0.0
nopathgiven,50,64,0.0
nopathgiven,82,82,0.0
nopathgiven,88,88,0.0
nopathgiven,7,7,0.0
nopathgiven,38,38,0.0
nopathgiven,57,57,0.0
nopathgiven,54,92,0.0
nopathgiven,60,23,0.0
nopathgiven,46,11,0.0
nopathgiven,2,41,0.0
nopathgiven,34,38,0.0
nopathgiven,90,90,0.0
nopathgiven,76,76,0.0
nopathgiven,86,28,0.0
nopathgiven,24,24,0.0
nopathgiven,6,6,0.0
nopathgiven,84,84,0.0
nopathgiven,76,76,0.0
nopathgiven,34,88,0.0
nopathgiven,28,28,0.0
nopathgiven,98,98,0.0
nopathgiven,96,96,0.0
nopathgiven,32,93,0.0
nopathgiven,64,64,0.0
nopathgiven,45,45,0.0
nopathgiven,54,54,0.0
nopathgiven,26,26,0.0
nopathgiven,6,79,0.0
nopathgiven,70,70,0.0
nopathgiven,46,46,0.0
nopathgiven,89,89,0.0
nopathgiven,89,89,0.0
nopathgiven,64,64,0.0
nopathgiven,93,93,0.0
nopathgiven,39,39,0.0
nopathgiven,53,53,0.0
nopathgiven,50,36,0.0
nopathgiven,50,50,0.0
nopathgiven,56,56,0.0
nopathgiven,84,84,0.0
nopathgiven,46,46,0.0
nopathgiven,13,13,0.0
nopathgiven,84,5,0.0
nopathgiven,51,51,0.0
nopathgiven,5,5,0.0
nopathgiven,56,56,0.0
nopathgiven,68,68,0.0
nopathgiven,70,70,0.0
nopathgiven,92,92,0.0
nopathgiven,93,93,0.0
nopathgiven,97,28,0.0
nopathgiven,18,18,0.0
nopathgiven,37,37,0.0
nopathgiven,36,50,0.0
nopathgiven,81,81,0.0
nopathgiven,67,67,0.0
nopathgiven,41,41,0.0
nopathgiven,11,35,0.0
nopathgiven,44,99,0.0
nopathgiven,41,41,0.0
nopathgiven,79,79,0.0
nopathgiven,90,90,0.0
nopathgiven,59,59,0.0
nopathgiven,59,59,0.0
nopathgiven,11,35,0.0
nopathgiven,16,16,0.0
nopathgiven,17,17,0.0
nopathgiven,64,64,0.0
nopathgiven,90,90,0.0
nopathgiven,96,96,0.0
nopathgiven,97,3,0.0
nopathgiven,88,88,0.0
nopathgiven,31,3,0.0
nopathgiven,45,45,0.0
nopathgiven,0,0,0.0
nopathgiven,68,68,0.0
nopathgiven,96,33,0.0
nopathgiven,49,49,0.0
nopathgiven,0,0,0.0
nopathgiven,82,18,0.0
nopathgiven,53,22,0.0
nopathgiven,72,72,0.0
nopathgiven,4,4,0.0
nopathgiven,66,66,0.0
nopathgiven,5,5,0.0
nopathgiven,11,46,0.0
nopathgiven,14,79,0.0
nopathgiven,70,70,0.0
nopathgiven,9,9,0.0
nopathgiven,73,49,0.0
nopathgiven,34,34,0.0
nopathgiven,48,48,0.0
nopathgiven,71,71,0.0
nopathgiven,37,37,0.0
nopathgiven,42,42,0.0
nopathgiven,6,6,0.0
nopathgiven,91,91,0.0
nopathgiven,58,58,0.0
nopathgiven,78,42,0.0
nopathgiven,17,17,0.0
nopathgiven,1,1,0.0
nopathgiven,5,5,0.0
nopathgiven,65,65,0.0
nopathgiven,5,5,0.0
nopathgiven,29,38,0.0
nopathgiven,47,47,0.0
nopathgiven,74,38,0.0
nopathgiven,63,63,0.0
nopathgiven,10,61,0.0
nopathgiven,28,28,0.0
nopathgiven,18,99,0.0
nopathgiven,20,20,0.0
nopathgiven,88,88,0.0
nopathgiven,50,50,0.0
nopathgiven,53,53,0.0
nopathgiven,6,97,0.0
nopathgiven,59,59,0.0
nopathgiven,78,78,0.0
nopathgiven,35,35,0.0
nopathgiven,44,50,0.0
nopathgiven,6,6,0.0
nopathgiven,35,98,0.0
nopathgiven,27,33,0.0
nopathgiven,65,65,0.0
nopathgiven,23,23,0.0
nopathgiven,68,68,0.0
nopathgiven,26,26,0.0
nopathgiven,52,96,0.0
nopathgiven,37,17,0.0
nopathgiven,65,65,0.0
nopathgiven,47,47,0.0
nopathgiven,12,12,0.0
nopathgiven,94,94,0.0
nopathgiven,81,81,0.0
nopathgiven,76,76,0.0
nopathgiven,91,91,0.0
nopathgiven,72,72,0.0
nopathgiven,11,35,0.0
nopathgiven,18,18,0.0
nopathgiven,96,96,0.0
nopathgiven,92,92,0.0
nopathgiven,46,98,0.0
nopathgiven,19,19,0.0
nopathgiven,0,0,0.0
nopathgiven,43,43,0.0
nopathgiven,50,50,0.0
nopathgiven,43,43,0.0
nopathgiven,93,44,0.0
nopathgiven,73,73,0.0
nopathgiven,4,4,0.0
nopathgiven,53,53,0.0
nopathgiven,27,37,0.0
nopathgiven,8,8,0.0
nopathgiven,25,25,0.0
nopathgiven,52,52,0.0
nopathgiven,19,29,0.0
nopathgiven,44,44,0.0
nopathgiven,68,12,0.0
nopathgiven,38,38,0.0
nopathgiven,5,5,0.0
nopathgiven,25,25,0.0
nopathgiven,41,41,0.0
nopathgiven,81,81,0.0
nopathgiven,23,23,0.0
nopathgiven,68,68,0.0
nopathgiven,52,59,0.0
nopathgiven,81,81,0.0
nopathgiven,43,43,0.0
nopathgiven,48,8,0.0
nopathgiven,11,11,0.0
nopathgiven,18,18,0.0
nopathgiven,92,92,0.0
nopathgiven,5,5,0.0
nopathgiven,34,34,0.0
nopathgiven,48,48,0.0
nopathgiven,80,80,0.0
nopathgiven,37,25,0.0
nopathgiven,80,31,0.0
nopathgiven,8,8,0.0
nopathgiven,88,88,0.0
nopathgiven,10,10,0.0
nopathgiven,50,50,0.0
nopathgiven,76,76,0.0
nopathgiven,50,50,0.0
nopathgiven,95,95,0.0
nopathgiven,94,94,0.0
nopathgiven,33,83,0.0
nopathgiven,52,52,0.0
nopathgiven,16,44,0.0
nopathgiven,16,16,0.0
nopathgiven,99,99,0.0
nopathgiven,68,68,0.0
nopathgiven,28,28,0.0
nopathgiven,15,15,0.0
nopathgiven,47,47,0.0
nopathgiven,34,34,0.0
nopathgiven,57,57,0.0
nopathgiven,13,13,0.0
nopathgiven,22,22,0.0
nopathgiven,67,9,0.0
nopathgiven,95,90,0.0
nopathgiven,50,50,0.0
nopathgiven,34,34,0.0
nopathgiven,43,43,0.0
nopathgiven,20,20,0.0
nopathgiven,87,87,0.0
nopathgiven,91,91,0.0
nopathgiven,65,80,0.0
nopathgiven,9,9,0.0
nopathgiven,17,17,0.0
nopathgiven,19,19,0.0
nopathgiven,57,57,0.0
nopathgiven,14,14,0.0
nopathgiven,73,27,0.0
nopathgiven,46,46,0.0
nopathgiven,13,13,0.0
nopathgiven,44,44,0.0
nopathgiven,24,24,0.0
nopathgiven,10,10,0.0
nopathgiven,85,84,0.0
nopathgiven,21,4,0.0
nopathgiven,56,56,0.0
nopathgiven,29,29,0.0
nopathgiven,29,29,0.0
nopathgiven,51,51,0.0
nopathgiven,78,78,0.0
nopathgiven,62,62,0.0
nopathgiven,53,53,0.0
nopathgiven,37,17,0.0
nopathgiven,28,28,0.0
nopathgiven,28,28,0.0
nopathgiven,11,11,0.0
nopathgiven,65,65,0.0
nopathgiven,48,48,0.0
nopathgiven,48,48,0.0
nopathgiven,71,12,0.0
nopathgiven,95,55,0.0
nopathgiven,66,66,0.0
nopathgiven,98,98,0.0
nopathgiven,8,8,0.0
nopathgiven,94,94,0.0
nopathgiven,25,25,0.0
nopathgiven,70,70,0.0
nopathgiven,54,54,0.0
nopathgiven,12,12,0.0
nopathgiven,86,86,0.0
nopathgiven,55,3,0.0
nopathgiven,49,76,0.0
nopathgiven,13,13,0.0
nopathgiven,11,2,0.0
nopathgiven,7,7,0.0
nopathgiven,91,91,0.0
nopathgiven,72,55,0.0
nopathgiven,45,45,0.0
nopathgiven,51,51,0.0
nopathgiven,53,53,0.0
nopathgiven,28,28,0.0
nopathgiven,9,9,0.0
nopathgiven,87,87,0.0
nopathgiven,48,13,0.0
nopathgiven,30,30,0.0
nopathgiven,58,58,0.0
nopathgiven,26,61,0.0
nopathgiven,31,31,0.0
nopathgiven,92,70,0.0
nopathgiven,39,39,0.0
nopathgiven,27,3,0.0
nopathgiven,47,47,0.0
nopathgiven,34,34,0.0
nopathgiven,26,26,0.0
nopathgiven,74,50,0.0
nopathgiven,59,59,0.0
nopathgiven,65,64,0.0
nopathgiven,37,37,0.0
nopathgiven,92,92,0.0
nopathgiven,14,14,0.0
nopathgiven,26,26,0.0
nopathgiven,37,37,0.0
nopathgiven,94,94,0.0
nopathgiven,6,29,0.0
nopathgiven,15,15,0.0
nopathgiven,45,63,0.0
nopathgiven,24,7,0.0
nopathgiven,32,32,0.0
nopathgiven,9,9,0.0
nopathgiven,43,43,0.0
nopathgiven,12,12,0.0
nopathgiven,27,27,0.0
nopathgiven,78,78,0.0
nopathgiven,35,97,0.0
nopathgiven,30,55,0.0
nopathgiven,11,11,0.0
nopathgiven,69,69,0.0
nopathgiven,66,66,0.0
nopathgiven,3,31,0.0
nopathgiven,20,20,0.0
nopathgiven,54,54,0.0
nopathgiven,6,45,0.0
nopathgiven,86,86,0.0
nopathgiven,84,84,0.0
nopathgiven,72,55,0.0
nopathgiven,38,3,0.0
nopathgiven,6,6,0.0
nopathgiven,6,54,0.0
nopathgiven,69,69,0.0
nopathgiven,47,47,0.0
nopathgiven,62,62,0.0
nopathgiven,32,57,0.0
nopathgiven,85,85,0.0
nopathgiven,95,30,0.0
nopathgiven,16,16,0.0
nopathgiven,2,11,0.0
nopathgiven,88,82,0.0
nopathgiven,3,65,0.0
nopathgiven,59,59,0.0
nopathgiven,90,81,0.0
nopathgiven,39,39,0.0
nopathgiven,79,79,0.0
nopathgiven,25,25,0.0
nopathgiven,78,44,0.0
nopathgiven,10,16,0.0
nopathgiven,49,23,0.0
nopathgiven,17,17,0.0
nopathgiven,49,49,0.0
nopathgiven,71,69,0.0
nopathgiven,74,74,0.0
nopathgiven,63,63,0.0
nopathgiven,28,10,0.0
nopathgiven,56,56,0.0
nopathgiven,43,43,0.0
nopathgiven,61,22,0.0
nopathgiven,98,11,0.0
nopathgiven,9,9,0.0
nopathgiven,17,17,0.0
nopathgiven,31,31,0.0
nopathgiven,52,52,0.0
nopathgiven,52,52,0.0
nopathgiven,50,36,0.0
nopathgiven,58,58,0.0
nopathgiven,79,79,0.0
nopathgiven,44,42,0.0
nopathgiven,78,32,0.0
nopathgiven,15,15,0.0
nopathgiven,15,15,0.0
nopathgiven,18,79,0.0
nopathgiven,56,56,0.0
nopathgiven,3,3,0.0
nopathgiven,91,77,0.0
nopathgiven,57,57,0.0
nopathgiven,5,5,0.0
nopathgiven,23,76,0.0
nopathgiven,84,84,0.0
nopathgiven,52,47,0.0
nopathgiven,79,79,0.0
nopathgiven,64,64,0.0
nopathgiven,3,3,0.0
nopathgiven,22,22,0.0
nopathgiven,33,84,0.0
nopathgiven,15,15,0.0
nopathgiven,83,83,0.0
nopathgiven,19,19,0.0
nopathgiven,55,64,0.0
nopathgiven,61,61,0.0
nopathgiven,33,33,0.0
nopathgiven,16,16,0.0
nopathgiven,76,76,0.0
nopathgiven,96,96,0.0
nopathgiven,85,87,0.0
nopathgiven,70,92,0.0
nopathgiven,39,39,0.0
nopathgiven,60,60,0.0
nopathgiven,72,59,0.0
nopathgiven,74,74,0.0
nopathgiven,34,27,0.0
nopathgiven,68,68,0.0
nopathgiven,7,7,0.0
nopathgiven,23,23,0.0
nopathgiven,42,42,0.0
nopathgiven,47,47,0.0
nopathgiven,11,2,0.0
nopathgiven,25,20,0.0
nopathgiven,80,80,0.0
nopathgiven,24,24,0.0
nopathgiven,17,17,0.0
nopathgiven,12,12,0.0
nopathgiven,72,55,0.0
nopathgiven,13,13,0.0
nopathgiven,17,17,0.0
nopathgiven,32,67,0.0
nopathgiven,21,21,0.0
nopathgiven,42,42,0.0
nopathgiven,21,21,0.0
nopathgiven,98,46,0.0
nopathgiven,79,79,0.0
nopathgiven,21,21,0.0
nopathgiven,61,61,0.0
nopathgiven,80,64,0.0
nopathgiven,41,41,0.0
nopathgiven,9,16,0.0
nopathgiven,40,40,0.0
nopathgiven,54,54,0.0
nopathgiven,54,70,0.0
nopathgiven,65,65,0.0
nopathgiven,84,84,0.0
nopathgiven,3,64,0.0
nopathgiven,37,37,0.0
nopathgiven,52,59,0.0
nopathgiven,92,92,0.0
nopathgiven,71,71,0.0
nopathgiven,17,17,0.0
nopathgiven,47,96,0.0
nopathgiven,94,94,0.0
nopathgiven,39,39,0.0
nopathgiven,93,93,0.0
nopathgiven,79,79,0.0
nopathgiven,34,34,0.0
nopathgiven,26,26,0.0
nopathgiven,33,33,0.0
nopathgiven,39,24,0.0
nopathgiven,48,12,0.0
nopathgiven,53,53,0.0
nopathgiven,88,88,0.0
nopathgiven,20,20,0.0
nopathgiven,47,47,0.0
nopathgiven,46,98,0.0
nopathgiven,25,25,0.0
nopathgiven,8,45,0.0
nopathgiven,25,25,0.0
nopathgiven,61,61,0.0
nopathgiven,56,56,0.0
nopathgiven,68,68,0.0
nopathgiven,27,27,0.0
nopathgiven,13,13,0.0
nopathgiven,92,92,0.0
nopathgiven,12,12,0.0
nopathgiven,46,46,0.0
nopathgiven,76,76,0.0
nopathgiven,67,67,0.0
nopathgiven,27,27,0.0
nopathgiven,2,2,0.0
nopathgiven,27,78,0.0
nopathgiven,48,48,0.0
nopathgiven,3,3,0.0
nopathgiven,98,98,0.0
nopathgiven,20,20,0.0
nopathgiven,8,8,0.0
nopathgiven,55,43,0.0
nopathgiven,57,57,0.0
nopathgiven,63,63,0.0
nopathgiven,7,7,0.0
nopathgiven,10,10,0.0
nopathgiven,59,47,0.0
nopathgiven,98,46,0.0
nopathgiven,52,52,0.0
nopathgiven,90,90,0.0
nopathgiven,69,69,0.0
nopathgiven,44,78,0.0
nopathgiven,15,15,0.0
nopathgiven,78,78,0.0
nopathgiven,29,29,0.0
nopathgiven,22,61,0.0
nopathgiven,5,5,0.0
nopathgiven,91,30,0.0
nopathgiven,86,86,0.0
nopathgiven,85,85,0.0
nopathgiven,33,33,0.0
nopathgiven,61,10,0.0
nopathgiven,44,44,0.0
nopathgiven,34,34,0.0
nopathgiven,24,24,0.0
nopathgiven,56,56,0.0
nopathgiven,16,61,0.0
nopathgiven,92,62,0.0
nopathgiven,38,38,0.0
nopathgiven,91,72,0.0
nopathgiven,44,44,0.0
nopathgiven,53,53,0.0
nopathgiven,7,7,0.0
nopathgiven,38,38,0.0
nopathgiven,17,17,0.0
nopathgiven,8,40,0.0
nopathgiven,24,91,0.0
nopathgiven,53,83,0.0
nopathgiven,82,82,0.0
nopathgiven,10,10,0.0
nopathgiven,21,21,0.0
nopathgiven,30,30,0.0
nopathgiven,50,65,0.0
nopathgiven,47,47,0.0
nopathgiven,57,57,0.0
nopathgiven,16,16,0.0
nopathgiven,81,81,0.0
nopathgiven,30,30,0.0
nopathgiven,72,72,0.0
nopathgiven,96,96,0.0
nopathgiven,88,88,0.0
nopathgiven,62,62,0.0
nopathgiven,95,95,0.0
nopathgiven,18,27,0.0
nopathgiven,61,61,0.0
nopathgiven,2,2,0.0
nopathgiven,80,50,0.0
nopathgiven,21,21,0.0
nopathgiven,87,87,0.0
nopathgiven,25,5,0.0
nopathgiven,69,69,0.0
nopathgiven,37,37,0.0
nopathgiven,59,59,0.0
nopathgiven,0,0,0.0
nopathgiven,99,78,0.0
nopathgiven,25,20,0.0
nopathgiven,85,85,0.0
nopathgiven,54,54,0.0
nopathgiven,57,53,0.0
nopathgiven,73,73,0.0
nopathgiven,76,69,0.0
nopathgiven,3,3,0.0
nopathgiven,35,35,0.0
nopathgiven,49,49,0.0
nopathgiven,33,33,0.0
nopathgiven,73,73,0.0
nopathgiven,99,99,0.0
nopathgiven,97,97,0.0
nopathgiven,48,89,0.0
nopathgiven,31,3,0.0
nopathgiven,54,54,0.0
nopathgiven,90,90,0.0
nopathgiven,44,45,0.0
nopathgiven,11,11,0.0
nopathgiven,1,1,0.0
nopathgiven,51,51,0.0
nopathgiven,28,28,0.0
nopathgiven,26,79,0.0
nopathgiven,52,47,0.0
nopathgiven,26,54,0.0
nopathgiven,0,83,0.0
nopathgiven,40,40,0.0
nopathgiven,14,14,0.0
nopathgiven,45,26,0.0
nopathgiven,67,27,0.0
nopathgiven,12,12,0.0
nopathgiven,42,42,0.0
nopathgiven,27,44,0.0
nopathgiven,29,29,0.0
nopathgiven,59,59,0.0
nopathgiven,8,8,0.0
nopathgiven,17,17,0.0
nopathgiven,56,56,0.0
nopathgiven,11,46,0.0
nopathgiven,80,80,0.0
nopathgiven,1,1,0.0
nopathgiven,82,82,0.0
nopathgiven,51,51,0.0
nopathgiven,34,34,0.0
nopathgiven,86,86,0.0
nopathgiven,49,96,0.0
nopathgiven,86,86,0.0
nopathgiven,93,93,0.0
nopathgiven,38,38,0.0
nopathgiven,20,20,0.0
nopathgiven,58,19,0.0
nopathgiven,78,2,0.0
nopathgiven,5,20,0.0
nopathgiven,91,91,0.0
nopathgiven,55,55,0.0
nopathgiven,65,65,0.0
nopathgiven,64,64,0.0
nopathgiven,90,90,0.0
nopathgiven,70,70,0.0
nopathgiven,34,34,0.0
nopathgiven,11,11,0.0
nopathgiven,74,55,0.0
nopathgiven,68,68,0.0
nopathgiven,59,52,0.0
nopathgiven,6,6,0.0
nopathgiven,79,79,0.0
nopathgiven,22,22,0.0
nopathgiven,22,22,0.0
nopathgiven,86,86,0.0
nopathgiven,61,10,0.0
nopathgiven,1,1,0.0
nopathgiven,75,75,0.0
nopathgiven,48,48,0.0
nopathgiven,5,5,0.0
nopathgiven,81,90,0.0
nopathgiven,67,67,0.0
nopathgiven,99,99,0.0
nopathgiven,8,33,0.0
nopathgiven,82,82,0.0
nopathgiven,76,76,0.0
nopathgiven,74,51,0.0
nopathgiven,70,92,0.0
nopathgiven,65,65,0.0
nopathgiven,77,77,0.0
nopathgiven,70,70,0.0
nopathgiven,12,12,0.0
nopathgiven,91,91,0.0
nopathgiven,83,83,0.0
nopathgiven,95,95,0.0
nopathgiven,48,48,0.0
nopathgiven,47,52,0.0
nopathgiven,30,30,0.0
nopathgiven,49,49,0.0
nopathgiven,11,11,0.0
nopathgiven,19,3,0.0
nopathgiven,17,17,0.0
nopathgiven,65,80,0.0
nopathgiven,94,94,0.0
nopathgiven,29,29,0.0
nopathgiven,87,87,0.0
nopathgiven,49,49,0.0
nopathgiven,55,64,0.0
nopathgiven,57,57,0.0
nopathgiven,34,42,0.0
nopathgiven,95,95,0.0
nopathgiven,28,28,0.0
nopathgiven,16,16,0.0
nopathgiven,99,99,0.0
nopathgiven,98,46,0.0
nopathgiven,31,31,0.0
nopathgiven,25,25,0.0
nopathgiven,2,2,0.0
nopathgiven,76,95,0.0
nopathgiven,21,21,0.0
nopathgiven,83,83,0.0
nopathgiven,59,59,0.0
nopathgiven,56,56,0.0
nopathgiven,28,28,0.0
nopathgiven,17,17,0.0
nopathgiven,53,53,0.0
nopathgiven,71,71,0.0
nopathgiven,14,7,0.0
nopathgiven,94,94,0.0
nopathgiven,53,53,0.0
